,index,architecture,theta1,theta2,k1,k2,loss
0,0,Upstream Repression,1.1119999999999999,10.0,0.001,0.00011119999999999999,0.20190741816800412
0,0,Upstream Repression,2.223,0.001,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,1.1119999999999999,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,2.223,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,3.334,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,4.445,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,5.556,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,6.667000000000001,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,7.7780000000000005,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,8.889,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,2.223,10.0,0.001,0.00011119999999999999,0.34724368977324077
0,0,Upstream Repression,3.334,0.001,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,1.1119999999999999,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,2.223,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,3.334,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,4.445,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,5.556,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,6.667000000000001,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,7.7780000000000005,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,8.889,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,3.334,10.0,0.001,0.00011119999999999999,0.42510345176397724
0,0,Upstream Repression,4.445,0.001,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,1.1119999999999999,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,2.223,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,3.334,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,4.445,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,5.556,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,6.667000000000001,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,7.7780000000000005,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,8.889,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,4.445,10.0,0.001,0.00011119999999999999,0.46569819690187536
0,0,Upstream Repression,5.556,0.001,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,1.1119999999999999,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,2.223,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,3.334,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,4.445,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,5.556,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,6.667000000000001,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,7.7780000000000005,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,8.889,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,5.556,10.0,0.001,0.00011119999999999999,0.4887426115719706
0,0,Upstream Repression,6.667000000000001,0.001,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,1.1119999999999999,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,2.223,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,3.334,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,4.445,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,5.556,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,6.667000000000001,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,7.7780000000000005,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,8.889,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,6.667000000000001,10.0,0.001,0.00011119999999999999,0.5029528275499748
0,0,Upstream Repression,7.7780000000000005,0.001,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,1.1119999999999999,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,2.223,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,3.334,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,4.445,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,5.556,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,6.667000000000001,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,7.7780000000000005,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,8.889,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,7.7780000000000005,10.0,0.001,0.00011119999999999999,0.512322397462928
0,0,Upstream Repression,8.889,0.001,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,1.1119999999999999,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,2.223,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,3.334,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,4.445,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,5.556,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,6.667000000000001,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,7.7780000000000005,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,8.889,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,8.889,10.0,0.001,0.00011119999999999999,0.5188363854958736
0,0,Upstream Repression,10.0,0.001,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,1.1119999999999999,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,2.223,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,3.334,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,4.445,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,5.556,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,6.667000000000001,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,7.7780000000000005,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,8.889,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,10.0,10.0,0.001,0.00011119999999999999,0.5235607945359021
0,0,Upstream Repression,0.001,0.001,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,1.1119999999999999,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,2.223,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,3.334,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,4.445,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,5.556,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,6.667000000000001,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,7.7780000000000005,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,8.889,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,0.001,10.0,0.001,0.00022229999999999998,0.568630739982981
0,0,Upstream Repression,1.1119999999999999,0.001,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,1.1119999999999999,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,2.223,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,3.334,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,4.445,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,5.556,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,6.667000000000001,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,7.7780000000000005,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,8.889,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,1.1119999999999999,10.0,0.001,0.00022229999999999998,0.4223550607892678
0,0,Upstream Repression,2.223,0.001,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,1.1119999999999999,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,2.223,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,3.334,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,4.445,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,5.556,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,6.667000000000001,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,7.7780000000000005,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,8.889,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,2.223,10.0,0.001,0.00022229999999999998,0.5353092249209606
0,0,Upstream Repression,3.334,0.001,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,1.1119999999999999,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,2.223,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,3.334,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,4.445,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,5.556,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,6.667000000000001,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,7.7780000000000005,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,8.889,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,3.334,10.0,0.001,0.00022229999999999998,0.5701459759967016
0,0,Upstream Repression,4.445,0.001,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,1.1119999999999999,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,2.223,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,3.334,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,4.445,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,5.556,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,6.667000000000001,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,7.7780000000000005,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,8.889,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,4.445,10.0,0.001,0.00022229999999999998,0.5853257549406344
0,0,Upstream Repression,5.556,0.001,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,1.1119999999999999,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,2.223,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,3.334,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,4.445,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,5.556,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,6.667000000000001,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,7.7780000000000005,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,8.889,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,5.556,10.0,0.001,0.00022229999999999998,0.5935128483111534
0,0,Upstream Repression,6.667000000000001,0.001,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,1.1119999999999999,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,2.223,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,3.334,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,4.445,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,5.556,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,6.667000000000001,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,7.7780000000000005,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,8.889,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,6.667000000000001,10.0,0.001,0.00022229999999999998,0.5985653675236227
0,0,Upstream Repression,7.7780000000000005,0.001,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,1.1119999999999999,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,2.223,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,3.334,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,4.445,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,5.556,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,6.667000000000001,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,7.7780000000000005,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,8.889,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,7.7780000000000005,10.0,0.001,0.00022229999999999998,0.6019806729148011
0,0,Upstream Repression,8.889,0.001,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,1.1119999999999999,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,2.223,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,3.334,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,4.445,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,5.556,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,6.667000000000001,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,7.7780000000000005,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,8.889,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,8.889,10.0,0.001,0.00022229999999999998,0.6044440429472375
0,0,Upstream Repression,10.0,0.001,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,1.1119999999999999,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,2.223,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,3.334,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,4.445,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,5.556,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,6.667000000000001,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,7.7780000000000005,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,8.889,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,10.0,10.0,0.001,0.00022229999999999998,0.6063083451587958
0,0,Upstream Repression,0.001,0.001,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,1.1119999999999999,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,2.223,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,3.334,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,4.445,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,5.556,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,6.667000000000001,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,7.7780000000000005,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,8.889,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,0.001,10.0,0.001,0.00033339999999999997,0.6114184180433115
0,0,Upstream Repression,1.1119999999999999,0.001,0.001,0.00033339999999999997,0.5582587650885709
0,0,Upstream Repression,1.1119999999999999,1.1119999999999999,0.001,0.00033339999999999997,0.5582587650885709
0,0,Upstream Repression,1.1119999999999999,2.223,0.001,0.00033339999999999997,0.5582587650885709
