,index,circuit,loss,r_lac_ol,r_tl_ngl,r_tl_tetR_ngl,r_fl_prime_nml,ki_nml,r_tl_lnml,r_ar2_lnml,best_losses,best_loss_circuit
827,827,Negative Gene Loop,0.7103970849976025,,4.012874304119583e-08,3.536609590799172e-08,,,,,0.1442107202956086,Negative Metabolic Loop
828,828,Negative Metabolic Loop,0.2502514220211803,,,,3.86152121164021e-08,0.002258376529913519,,,0.1442107202956086,Negative Metabolic Loop
829,829,Negative Metabolic Loop,0.5463332869697368,,,,8.882516604881514e-09,0.0646860132077694,,,0.1442107202956086,Negative Metabolic Loop
830,830,Negative Metabolic Loop,0.1759794691364086,,,,4.991788659006176e-10,0.005874873182190021,,,0.1442107202956086,Negative Metabolic Loop
831,831,Open Loop,46.70351842919011,9.34068629542889e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
832,832,Negative Metabolic Loop,0.20465909181189412,,,,5.168207754885411e-09,0.010989451105755995,,,0.1442107202956086,Negative Metabolic Loop
833,833,Negative Metabolic Loop,0.8569461257245957,,,,1.9302732649446374e-09,3.1941256664142696e-05,,,0.1442107202956086,Negative Metabolic Loop
834,834,Negative Metabolic Loop,0.23381943899265883,,,,7.098301362992325e-08,1.3737236149352454e-05,,,0.1442107202956086,Negative Metabolic Loop
835,835,Layered Negative Metabolic Loop,15.857281327952313,,,,,,7.89512426002038e-08,7.391944991176284e-08,0.1442107202956086,Negative Metabolic Loop
836,836,Negative Metabolic Loop,0.3898804192525379,,,,1.604011523049016e-08,0.015870551482548605,,,0.1442107202956086,Negative Metabolic Loop
837,837,Negative Metabolic Loop,0.847737132365314,,,,1.2112409759649224e-08,0.11952823970808708,,,0.1442107202956086,Negative Metabolic Loop
838,838,Negative Metabolic Loop,0.3524919548050413,,,,1.412808379215877e-10,0.003844378402747729,,,0.1442107202956086,Negative Metabolic Loop
839,839,Negative Gene Loop,0.970358316124309,,6.409077835228576e-08,2.7100475037718996e-08,,,,,0.1442107202956086,Negative Metabolic Loop
840,840,Negative Metabolic Loop,0.2247718070362649,,,,7.664231475003228e-09,0.009333080530285035,,,0.1442107202956086,Negative Metabolic Loop
841,841,Negative Metabolic Loop,0.23456566720225022,,,,4.630235682403944e-09,0.018205811814446488,,,0.1442107202956086,Negative Metabolic Loop
842,842,Negative Metabolic Loop,0.5615027015464602,,,,2.4779089730558583e-08,0.022062883143789316,,,0.1442107202956086,Negative Metabolic Loop
843,843,Open Loop,3.900776303390354,7.799469922208395e-09,,,,,,,0.1442107202956086,Negative Metabolic Loop
844,844,Negative Metabolic Loop,0.5757869589974097,,,,1.0415920182949921e-08,0.06050974839449215,,,0.1442107202956086,Negative Metabolic Loop
845,845,Negative Metabolic Loop,0.2776808723756148,,,,1.8487516031411344e-08,0.006258259186180775,,,0.1442107202956086,Negative Metabolic Loop
846,846,Negative Metabolic Loop,0.1503120908786615,,,,1.9639892955438144e-09,0.0026956396828130636,,,0.1442107202956086,Negative Metabolic Loop
847,847,Layered Negative Metabolic Loop,4.965733856535062,,,,,,9.455831048078988e-08,1.392573082563335e-08,0.1442107202956086,Negative Metabolic Loop
848,848,Negative Metabolic Loop,0.648360279851028,,,,2.8645536310641176e-08,0.02567172370429507,,,0.1442107202956086,Negative Metabolic Loop
849,849,Negative Metabolic Loop,0.5025831045723357,,,,6.881211678734479e-09,0.07230685497377422,,,0.1442107202956086,Negative Metabolic Loop
850,850,Negative Metabolic Loop,0.34010537591607093,,,,1.3362107408572587e-08,0.0141823644491888,,,0.1442107202956086,Negative Metabolic Loop
851,851,Negative Gene Loop,0.5256327461271806,,2.0171620046137112e-08,3.0930529909500766e-08,,,,,0.1442107202956086,Negative Metabolic Loop
852,852,Negative Metabolic Loop,0.1664132753209675,,,,3.996423746044288e-09,0.0071721345106036585,,,0.1442107202956086,Negative Metabolic Loop
853,853,Negative Metabolic Loop,0.3271344181743251,,,,1.5528538453864656e-08,0.011048477587874346,,,0.1442107202956086,Negative Metabolic Loop
854,854,Negative Metabolic Loop,0.17323194302510955,,,,8.960905118498208e-09,0.003544109670908107,,,0.1442107202956086,Negative Metabolic Loop
855,855,Open Loop,13.302126805297181,2.6603643023700025e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
856,856,Negative Metabolic Loop,0.465037946899394,,,,2.180299332586954e-08,0.01684698344210436,,,0.1442107202956086,Negative Metabolic Loop
857,857,Negative Metabolic Loop,0.5424274283145384,,,,6.106922924443813e-09,0.09963590314537595,,,0.1442107202956086,Negative Metabolic Loop
858,858,Negative Metabolic Loop,0.1800422891069551,,,,1.1779061726938244e-08,0.00018259768042977595,,,0.1442107202956086,Negative Metabolic Loop
859,859,Layered Negative Metabolic Loop,12.627064966218487,,,,,,7.62396633127507e-08,5.4340836724700886e-08,0.1442107202956086,Negative Metabolic Loop
860,860,Negative Metabolic Loop,1.9147504360075889,,,,1.956873880740782e-10,6.580417343943847e-05,,,0.1442107202956086,Negative Metabolic Loop
861,861,Negative Metabolic Loop,0.16475472951397196,,,,3.1735476890118954e-09,0.008849823117157197,,,0.1442107202956086,Negative Metabolic Loop
862,862,Negative Metabolic Loop,0.32960778928702533,,,,3.45452172231077e-08,0.0048556107025293505,,,0.1442107202956086,Negative Metabolic Loop
863,863,Negative Metabolic Loop,1.5135952324348974,,,,5.4050177443452484e-08,0.07697605407110916,,,0.1442107202956086,Negative Metabolic Loop
864,864,Negative Gene Loop,3.3388690850805367,,8.039869723712647e-08,1.7216602945651418e-09,,,,,0.1442107202956086,Negative Metabolic Loop
865,865,Negative Metabolic Loop,0.3552536490656689,,,,1.7210563849982055e-08,0.011949933161568614,,,0.1442107202956086,Negative Metabolic Loop
866,866,Negative Metabolic Loop,0.34157455378942525,,,,9.986192032115581e-09,0.0196318237794223,,,0.1442107202956086,Negative Metabolic Loop
867,867,Negative Metabolic Loop,0.5691094060890802,,,,4.146784845878441e-08,0.013166824127229842,,,0.1442107202956086,Negative Metabolic Loop
868,868,Open Loop,42.82489634946159,8.564960304439466e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
869,869,Negative Metabolic Loop,0.31099666700514794,,,,2.9295465350222764e-10,0.0021419763466588187,,,0.1442107202956086,Negative Metabolic Loop
870,870,Negative Metabolic Loop,0.3281263989756368,,,,7.929826596074955e-09,0.02304355393208005,,,0.1442107202956086,Negative Metabolic Loop
871,871,Layered Negative Metabolic Loop,11.430035565286905,,,,,,2.0780438974498514e-08,9.36512883898686e-08,0.1442107202956086,Negative Metabolic Loop
872,872,Negative Metabolic Loop,0.27104763776665874,,,,1.3862491912690123e-08,0.007997113659748608,,,0.1442107202956086,Negative Metabolic Loop
873,873,Negative Metabolic Loop,0.19485394235583275,,,,1.970821894932527e-08,8.383887058838321e-05,,,0.1442107202956086,Negative Metabolic Loop
874,874,Negative Metabolic Loop,0.2254695286660108,,,,4.817331006568889e-09,0.01564058398759899,,,0.1442107202956086,Negative Metabolic Loop
875,875,Negative Gene Loop,0.6126024324623154,,1.1408578840514987e-08,7.7577770658987e-08,,,,,0.1442107202956086,Negative Metabolic Loop
876,876,Negative Metabolic Loop,1.2342193560115797,,,,2.5990451275644497e-08,0.11211008811856166,,,0.1442107202956086,Negative Metabolic Loop
877,877,Negative Metabolic Loop,0.14477796818344874,,,,2.37441487894461e-09,0.004857500737927033,,,0.1442107202956086,Negative Metabolic Loop
878,878,Negative Metabolic Loop,0.16594246967914322,,,,1.5971085328475907e-09,0.020115576816154248,,,0.1442107202956086,Negative Metabolic Loop
879,879,Open Loop,6.691803921398354,1.3382394021448244e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
880,880,Negative Metabolic Loop,0.17844382065362968,,,,3.2619389147127126e-10,0.009505008525892493,,,0.1442107202956086,Negative Metabolic Loop
881,881,Negative Metabolic Loop,0.1443965875976127,,,,2.464703018841954e-10,0.09700514274579158,,,0.1442107202956086,Negative Metabolic Loop
882,882,Negative Metabolic Loop,1.7675976650455119,,,,5.8808763858591156e-08,0.0971848942057918,,,0.1442107202956086,Negative Metabolic Loop
883,883,Layered Negative Metabolic Loop,7.888109360219992,,,,,,3.603456114182752e-08,3.938349669127495e-08,0.1442107202956086,Negative Metabolic Loop
884,884,Negative Metabolic Loop,0.509924101113326,,,,5.948130335829965e-09,0.08916965095988402,,,0.1442107202956086,Negative Metabolic Loop
885,885,Negative Metabolic Loop,0.3752420329105312,,,,3.5894168301042934e-09,0.08067661442408126,,,0.1442107202956086,Negative Metabolic Loop
886,886,Negative Metabolic Loop,0.1502554996432557,,,,3.527518100319733e-10,0.10478909186456137,,,0.1442107202956086,Negative Metabolic Loop
887,887,Negative Metabolic Loop,1.5048093990360316,,,,4.389123403489056e-08,0.09539237579739447,,,0.1442107202956086,Negative Metabolic Loop
888,888,Negative Gene Loop,0.8472172302628963,,5.749666903961697e-08,5.76865867494011e-08,,,,,0.1442107202956086,Negative Metabolic Loop
889,889,Negative Metabolic Loop,0.3299267846350855,,,,2.1150163752453274e-09,0.11847103565199373,,,0.1442107202956086,Negative Metabolic Loop
890,890,Negative Metabolic Loop,0.3850180000671398,,,,4.419242264486626e-09,0.06620178300360116,,,0.1442107202956086,Negative Metabolic Loop
891,891,Open Loop,48.45160176472701,9.690303589966286e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
892,892,Negative Metabolic Loop,2.3077233756872353,,,,8.731034521070312e-08,0.11056022667518114,,,0.1442107202956086,Negative Metabolic Loop
893,893,Negative Metabolic Loop,0.15221866201966489,,,,1.5270159758672656e-10,0.10304252952097098,,,0.1442107202956086,Negative Metabolic Loop
894,894,Negative Metabolic Loop,0.4542953264727698,,,,7.093159992424966e-09,0.055379596017415364,,,0.1442107202956086,Negative Metabolic Loop
895,895,Negative Metabolic Loop,0.14984179905926975,,,,1.5949356450619953e-10,0.11253361229946637,,,0.1442107202956086,Negative Metabolic Loop
896,896,Layered Negative Metabolic Loop,12.863958032994056,,,,,,2.5921791408624862e-08,9.81199083924482e-08,0.1442107202956086,Negative Metabolic Loop
897,897,Negative Metabolic Loop,0.32874908746426,,,,3.0067452295123917e-09,0.07270269848235925,,,0.1442107202956086,Negative Metabolic Loop
898,898,Negative Metabolic Loop,0.7488511694168763,,,,1.0503770773262306e-08,0.10743536327413987,,,0.1442107202956086,Negative Metabolic Loop
899,899,Negative Gene Loop,1.6839577044060954,,9.653985077512125e-08,1.2666326199419852e-08,,,,,0.1442107202956086,Negative Metabolic Loop
900,900,Negative Metabolic Loop,0.5011577162139222,,,,5.6246036030331465e-09,0.09175050943857996,,,0.1442107202956086,Negative Metabolic Loop
901,901,Negative Metabolic Loop,1.6322072251636592,,,,6.873695554563696e-08,0.0695467688638053,,,0.1442107202956086,Negative Metabolic Loop
902,902,Negative Metabolic Loop,0.5596571766442371,,,,7.92631575791484e-09,0.07806150318767344,,,0.1442107202956086,Negative Metabolic Loop
903,903,Open Loop,20.295206521085507,4.059001284925288e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
904,904,Negative Metabolic Loop,0.2461676387725451,,,,1.7615400826780572e-09,0.06746301196607442,,,0.1442107202956086,Negative Metabolic Loop
905,905,Negative Metabolic Loop,0.41741984395404674,,,,4.285054425302432e-09,0.08353689331094893,,,0.1442107202956086,Negative Metabolic Loop
906,906,Negative Metabolic Loop,0.7541590011749272,,,,1.2154645097963618e-08,0.0919050568387195,,,0.1442107202956086,Negative Metabolic Loop
907,907,Layered Negative Metabolic Loop,13.402754251834157,,,,,,4.400184206921769e-08,7.743065891129055e-08,0.1442107202956086,Negative Metabolic Loop
908,908,Negative Metabolic Loop,0.7069028257703472,,,,8.960894235841788e-09,0.11421911108366813,,,0.1442107202956086,Negative Metabolic Loop
909,909,Negative Metabolic Loop,0.5890860857868108,,,,6.604998791006298e-09,0.1094499255966357,,,0.1442107202956086,Negative Metabolic Loop
910,910,Negative Metabolic Loop,0.15061823096795263,,,,1.7821631375212624e-10,0.07577025627822175,,,0.1442107202956086,Negative Metabolic Loop
911,911,Negative Metabolic Loop,1.3135455713342785,,,,5.0488294623936886e-08,0.061604727853764474,,,0.1442107202956086,Negative Metabolic Loop
912,912,Negative Gene Loop,0.7300011862197923,,4.2485965412034306e-08,4.00587285985662e-08,,,,,0.1442107202956086,Negative Metabolic Loop
913,913,Negative Metabolic Loop,0.7913446224880317,,,,1.4162194306889831e-08,0.08559185212260867,,,0.1442107202956086,Negative Metabolic Loop
914,914,Negative Metabolic Loop,0.2616951999804861,,,,2.4603082502900774e-09,0.05165676635599197,,,0.1442107202956086,Negative Metabolic Loop
915,915,Open Loop,32.13192536896064,6.426359796907363e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
916,916,Negative Metabolic Loop,0.7380002843159141,,,,1.0687023424974862e-08,0.1018839693783748,,,0.1442107202956086,Negative Metabolic Loop
917,917,Negative Metabolic Loop,0.3837482310362796,,,,4.549775837651188e-09,0.06338106118795366,,,0.1442107202956086,Negative Metabolic Loop
918,918,Negative Metabolic Loop,1.1568516623125535,,,,3.0939795909935297e-08,0.08040334202391704,,,0.1442107202956086,Negative Metabolic Loop
919,919,Layered Negative Metabolic Loop,4.745228493688872,,,,,,6.912575210156895e-08,1.45363580384278e-08,0.1442107202956086,Negative Metabolic Loop
920,920,Negative Metabolic Loop,1.4116063549225462,,,,3.674693900718677e-08,0.10135683298966028,,,0.1442107202956086,Negative Metabolic Loop
921,921,Negative Metabolic Loop,1.0376721172425627,,,,2.294233548912077e-08,0.0889563220237138,,,0.1442107202956086,Negative Metabolic Loop
922,922,Negative Metabolic Loop,0.7324599251161192,,,,1.6987679938011347e-08,0.058892769083582895,,,0.1442107202956086,Negative Metabolic Loop
923,923,Negative Gene Loop,0.7526926781758103,,4.48868680840961e-08,5.100642043994865e-08,,,,,0.1442107202956086,Negative Metabolic Loop
924,924,Negative Metabolic Loop,0.14683565985238278,,,,1.7742300145124756e-10,0.11696608537780348,,,0.1442107202956086,Negative Metabolic Loop
925,925,Negative Metabolic Loop,0.14726538653051846,,,,1.7982325488503599e-10,0.10529462136537707,,,0.1442107202956086,Negative Metabolic Loop
926,926,Negative Metabolic Loop,0.35830077536822375,,,,7.683363817249988e-09,0.029303736995446923,,,0.1442107202956086,Negative Metabolic Loop
927,927,Open Loop,14.528875064644316,2.9057191099491257e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
928,928,Negative Metabolic Loop,0.5124796179753456,,,,5.540157098493257e-09,0.09850658988244095,,,0.1442107202956086,Negative Metabolic Loop
929,929,Negative Metabolic Loop,1.3109343044401924,,,,3.3225637056716515e-08,0.09687268830421797,,,0.1442107202956086,Negative Metabolic Loop
930,930,Negative Metabolic Loop,0.561333560313817,,,,1.1852282424104557e-08,0.04939679480226389,,,0.1442107202956086,Negative Metabolic Loop
931,931,Layered Negative Metabolic Loop,1.6609659017668785,,,,,,6.508452110201196e-09,9.233583543771387e-09,0.1442107202956086,Negative Metabolic Loop
932,932,Negative Metabolic Loop,0.30699207196800826,,,,3.3221234239645253e-09,0.053878642033688445,,,0.1442107202956086,Negative Metabolic Loop
933,933,Negative Metabolic Loop,0.7653850482299919,,,,2.773854900054859e-08,0.037776280758450825,,,0.1442107202956086,Negative Metabolic Loop
934,934,Negative Metabolic Loop,0.7597532340482096,,,,1.5650734072166658e-08,0.06989558702291901,,,0.1442107202956086,Negative Metabolic Loop
935,935,Negative Gene Loop,0.7017720631752395,,5.450299772999149e-09,9.707838563993236e-08,,,,,0.1442107202956086,Negative Metabolic Loop
936,936,Negative Metabolic Loop,0.6474726407770106,,,,9.655194894261554e-09,0.08578939365654949,,,0.1442107202956086,Negative Metabolic Loop
937,937,Negative Metabolic Loop,0.15965167143803308,,,,1.5875825834731183e-10,0.05715852517904901,,,0.1442107202956086,Negative Metabolic Loop
938,938,Negative Metabolic Loop,0.3193030549191348,,,,6.693282372307915e-09,0.0261041214654644,,,0.1442107202956086,Negative Metabolic Loop
939,939,Open Loop,9.791332352548027,1.958183516917777e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
940,940,Negative Metabolic Loop,0.22140103052940752,,,,1.9197207471376783e-09,0.044018211340727455,,,0.1442107202956086,Negative Metabolic Loop
941,941,Negative Metabolic Loop,2.1944703346985435,,,,9.259880080525195e-08,0.0934752672348066,,,0.1442107202956086,Negative Metabolic Loop
942,942,Negative Metabolic Loop,0.7503881634876701,,,,1.3340801680980684e-08,0.08161265517449448,,,0.1442107202956086,Negative Metabolic Loop
943,943,Layered Negative Metabolic Loop,5.983542713124062,,,,,,1.3254755865864422e-08,4.527014800671209e-08,0.1442107202956086,Negative Metabolic Loop
944,944,Negative Metabolic Loop,0.3984954060329276,,,,8.744408417299807e-09,0.032353825379463075,,,0.1442107202956086,Negative Metabolic Loop
945,945,Negative Metabolic Loop,0.8715153751422983,,,,1.9055495249807476e-08,0.0753228806384046,,,0.1442107202956086,Negative Metabolic Loop
946,946,Negative Metabolic Loop,0.31601192106039616,,,,4.02883723377419e-09,0.045806094458317174,,,0.1442107202956086,Negative Metabolic Loop
947,947,Negative Gene Loop,0.596557258049134,,2.249142321359134e-08,5.348046975929509e-08,,,,,0.1442107202956086,Negative Metabolic Loop
948,948,Negative Metabolic Loop,0.6465442267831037,,,,1.1190873933929015e-08,0.07200572841562226,,,0.1442107202956086,Negative Metabolic Loop
949,949,Negative Metabolic Loop,0.7176472342377591,,,,6.283296382300543e-08,0.01387492686533296,,,0.1442107202956086,Negative Metabolic Loop
950,950,Negative Metabolic Loop,1.0930636730735779,,,,2.1319282655213804e-08,0.10807968039896723,,,0.1442107202956086,Negative Metabolic Loop
951,951,Open Loop,39.126175035725296,7.825214248818056e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
952,952,Negative Metabolic Loop,0.554433259085242,,,,5.709072051818742e-09,0.11406202951825574,,,0.1442107202956086,Negative Metabolic Loop
953,953,Negative Metabolic Loop,0.1968406128539809,,,,1.3941119424989916e-10,0.023641741290769274,,,0.1442107202956086,Negative Metabolic Loop
954,954,Negative Metabolic Loop,0.8768612940211014,,,,1.4997415515208977e-08,0.10026538576419158,,,0.1442107202956086,Negative Metabolic Loop
955,955,Layered Negative Metabolic Loop,11.690757188802573,,,,,,4.981996629264272e-08,5.94782184275469e-08,0.1442107202956086,Negative Metabolic Loop
956,956,Negative Metabolic Loop,0.2610840761847644,,,,3.3646126874014756e-09,0.034963972315636554,,,0.1442107202956086,Negative Metabolic Loop
957,957,Negative Metabolic Loop,0.30077200743802923,,,,8.33396484066109e-09,0.017754054310252624,,,0.1442107202956086,Negative Metabolic Loop
958,958,Negative Metabolic Loop,0.7125688823958611,,,,1.2540661454889221e-08,0.07823392993741751,,,0.1442107202956086,Negative Metabolic Loop
959,959,Negative Gene Loop,0.6621984406535738,,3.361467121278597e-08,4.60373341464196e-08,,,,,0.1442107202956086,Negative Metabolic Loop
960,960,Negative Metabolic Loop,0.14492378216874502,,,,1.983079410666824e-09,0.0060492520007112095,,,0.1442107202956086,Negative Metabolic Loop
961,961,Negative Metabolic Loop,0.22391548814032114,,,,6.558394524250219e-09,0.010932594098662698,,,0.1442107202956086,Negative Metabolic Loop
962,962,Negative Metabolic Loop,0.6728220366560936,,,,1.0020672237061006e-08,0.08946470148906818,,,0.1442107202956086,Negative Metabolic Loop
963,963,Negative Metabolic Loop,1.1831655445818492,,,,3.990102976187209e-08,0.06382674565262275,,,0.1442107202956086,Negative Metabolic Loop
964,964,Open Loop,29.67514249734183,5.9350011299105584e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
965,965,Negative Metabolic Loop,0.8740706773688306,,,,1.685904227178275e-08,0.0870639865932174,,,0.1442107202956086,Negative Metabolic Loop
966,966,Negative Metabolic Loop,0.14677210745838198,,,,5.335302828362791e-09,0.0025065561127274073,,,0.1442107202956086,Negative Metabolic Loop
967,967,Negative Metabolic Loop,0.34880717436020964,,,,2.3691219991090137e-08,0.008181476750272414,,,0.1442107202956086,Negative Metabolic Loop
968,968,Layered Negative Metabolic Loop,1.4647577053623013,,,,,,5.651648199289194e-08,2.8727534192171455e-09,0.1442107202956086,Negative Metabolic Loop
969,969,Negative Metabolic Loop,0.7129342549177023,,,,2.9617361636467272e-08,0.030290920408688186,,,0.1442107202956086,Negative Metabolic Loop
970,970,Negative Metabolic Loop,0.2538192558566689,,,,1.8821474404198508e-09,0.06735589421784816,,,0.1442107202956086,Negative Metabolic Loop
971,971,Negative Metabolic Loop,0.9978560547403383,,,,1.4093876535800574e-08,3.0706287664026416e-06,,,0.1442107202956086,Negative Metabolic Loop
972,972,Negative Gene Loop,1.4265093157424615,,3.7776697507165974e-08,2.276508627867622e-09,,,,,0.1442107202956086,Negative Metabolic Loop
973,973,Negative Metabolic Loop,1.132854001061601,,,,4.841422431228586e-08,0.04730736773385582,,,0.1442107202956086,Negative Metabolic Loop
974,974,Negative Metabolic Loop,0.2855910207306512,,,,7.979939631601737e-09,0.016436458452818836,,,0.1442107202956086,Negative Metabolic Loop
975,975,Negative Metabolic Loop,2.1942979634394013,,,,7.347824728794297e-08,0.11994874048080444,,,0.1442107202956086,Negative Metabolic Loop
976,976,Open Loop,12.221886351747493,2.444310814661919e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
977,977,Negative Metabolic Loop,0.22843415654333374,,,,3.8848140450272e-09,0.020659920638530997,,,0.1442107202956086,Negative Metabolic Loop
978,978,Negative Metabolic Loop,0.8790073715950222,,,,1.9772239650390328e-08,0.07360894621650957,,,0.1442107202956086,Negative Metabolic Loop
979,979,Negative Metabolic Loop,0.41780419800254504,,,,1.1052261600796267e-08,0.027751748994871806,,,0.1442107202956086,Negative Metabolic Loop
980,980,Layered Negative Metabolic Loop,2.7856268525197017,,,,,,6.626248549767998e-08,7.123026682247583e-09,0.1442107202956086,Negative Metabolic Loop
981,981,Negative Metabolic Loop,0.26082488990110786,,,,2.3222765741885864e-10,0.004451234371526803,,,0.1442107202956086,Negative Metabolic Loop
982,982,Negative Metabolic Loop,0.37613218865402553,,,,1.7696469669566342e-08,0.01318888614885885,,,0.1442107202956086,Negative Metabolic Loop
983,983,Negative Gene Loop,1.1221343176735263,,7.339484426475892e-08,2.2078612215969652e-08,,,,,0.1442107202956086,Negative Metabolic Loop
984,984,Negative Metabolic Loop,0.4361842924676442,,,,6.0840752296416674e-09,0.06041258627335547,,,0.1442107202956086,Negative Metabolic Loop
985,985,Negative Metabolic Loop,0.2256729553103939,,,,2.0935771594387847e-09,0.0417305342311177,,,0.1442107202956086,Negative Metabolic Loop
986,986,Negative Metabolic Loop,0.5287329327919174,,,,1.001351697004607e-08,0.05238120535196028,,,0.1442107202956086,Negative Metabolic Loop
987,987,Negative Metabolic Loop,0.2388035062287912,,,,1.254473593614396e-08,7.630280050193589e-05,,,0.1442107202956086,Negative Metabolic Loop
988,988,Open Loop,49.82752962866256,9.965489625644708e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
989,989,Negative Metabolic Loop,0.35301152742946507,,,,2.6011083351617872e-08,0.007620175762150144,,,0.1442107202956086,Negative Metabolic Loop
990,990,Negative Metabolic Loop,0.2397232837901573,,,,7.895560505336659e-09,0.010722736339459676,,,0.1442107202956086,Negative Metabolic Loop
991,991,Negative Metabolic Loop,0.14602423859299662,,,,4.018788857553124e-09,0.0031834882702870136,,,0.1442107202956086,Negative Metabolic Loop
992,992,Layered Negative Metabolic Loop,18.00241057257364,,,,,,9.720523297285458e-08,8.046893111287828e-08,0.1442107202956086,Negative Metabolic Loop
993,993,Negative Metabolic Loop,0.17858460416601765,,,,1.7472179131847941e-09,0.02432956884397482,,,0.1442107202956086,Negative Metabolic Loop
994,994,Negative Metabolic Loop,0.2973717858481115,,,,1.5830366582839e-10,0.0051437889856157165,,,0.1442107202956086,Negative Metabolic Loop
995,995,Negative Metabolic Loop,0.3806204635005198,,,,1.5140051298675773e-08,0.016001366891970632,,,0.1442107202956086,Negative Metabolic Loop
996,996,Negative Gene Loop,0.9232644866332932,,6.839374174786582e-08,7.041398051513594e-08,,,,,0.1442107202956086,Negative Metabolic Loop
997,997,Negative Metabolic Loop,0.5511000767612032,,,,6.196945389307468e-09,2.414207614672521e-05,,,0.1442107202956086,Negative Metabolic Loop
998,998,Negative Metabolic Loop,0.29821811885312655,,,,2.0469769733215413e-08,0.006659231030787396,,,0.1442107202956086,Negative Metabolic Loop
999,999,Negative Metabolic Loop,0.324774822272731,,,,9.467765054422003e-09,0.01851004595914139,,,0.1442107202956086,Negative Metabolic Loop
