,index,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,best_loss_circuit
671,671,"((0, 1, 0), (1, 0, 0))",4562.893058528441,0.8838595705654794,0.16503106460867922,0.41399221610305004,7.212472862843023,Dual Control,0.15472154808305988,Dual Control
672,672,"((0, 0, 1), (0, 0, 1))",64659519.56696109,2.1020242211930547,1.7574757275539956,2.2769574662679006,2.6563698930416404,Open Loop,0.15472154808305988,Dual Control
673,673,"((0, 1, 0), (1, 0, 0))",12130.131950735977,0.19583495390799238,0.0040197784728956965,9.39878021815829,8.088505474779845,Dual Control,0.15472154808305988,Dual Control
674,674,"((0, 1, 0), (1, 0, 0))",50223.10408001894,0.11681818615931489,1.1429726356155232,2.6647572494488383,9.396153452122467,Dual Control,0.15472154808305988,Dual Control
675,675,"((0, 1, 0), (1, 0, 0))",11434.89540548947,4.653640800529015,0.49087301461434596,0.18553490301307907,7.408836450743294,Dual Control,0.15472154808305988,Dual Control
676,676,"((0, 1, 0), (0, 0, 1))",30016493.435118742,1.4940173645454036,4.350902222040267,6.938267181917125,2.814353052050964,Upstream Repression,0.15472154808305988,Dual Control
677,677,"((0, 1, 0), (1, 0, 0))",156996.6918836793,0.36197276000600176,0.8601972705639104,1.5921301577201914,5.263862426409737,Dual Control,0.15472154808305988,Dual Control
678,678,"((0, 0, 1), (1, 0, 0))",58289562.94948196,1.9957919042949679,4.502911158940806,7.822356885648809,0.28653440826392895,Downstream Activation,0.15472154808305988,Dual Control
679,679,"((0, 1, 0), (1, 0, 0))",22454.160602492597,0.5930537273755541,0.42795037740403885,0.7117802142317065,6.894468843487692,Dual Control,0.15472154808305988,Dual Control
680,680,"((0, 1, 0), (1, 0, 0))",380565.9799241903,4.112370699857462,0.6058744923516923,0.903850491602804,8.963307841935572,Dual Control,0.15472154808305988,Dual Control
681,681,"((0, 1, 0), (1, 0, 0))",56957.614391170195,3.3759767481671634,0.3051937704903644,0.451784331518718,6.103581774831032,Dual Control,0.15472154808305988,Dual Control
682,682,"((0, 1, 0), (1, 0, 0))",124.08816484443874,0.07539391751504117,1.223253474308033,0.18639363543395604,8.445283110095245,Dual Control,0.15472154808305988,Dual Control
683,683,"((0, 0, 1), (0, 0, 1))",2301.458573420476,0.0006282556038192944,4.593960109287776,3.164219497145815,5.7711024126742325,Open Loop,0.15472154808305988,Dual Control
684,684,"((0, 1, 0), (1, 0, 0))",625346.5136030621,0.7650835524512829,0.12134969406072092,5.357843558167253,7.835829246070781,Dual Control,0.15472154808305988,Dual Control
685,685,"((0, 1, 0), (1, 0, 0))",454.6942963409174,0.009630555765133025,1.0124422866076184,1.1143385896189508,5.694053858255314,Dual Control,0.15472154808305988,Dual Control
686,686,"((0, 1, 0), (1, 0, 0))",52230.45329445936,0.28266711333106576,0.717422099370726,1.3257834392274306,6.752455380940019,Dual Control,0.15472154808305988,Dual Control
687,687,"((0, 1, 0), (0, 0, 1))",73364552.02373838,3.817033834660281,2.1871047269436175,4.312046425945769,9.589576452462023,Upstream Repression,0.15472154808305988,Dual Control
688,688,"((0, 1, 0), (1, 0, 0))",11723.644651593215,0.5059570050432126,0.43843907855038555,0.6109804875778715,7.522106979698075,Dual Control,0.15472154808305988,Dual Control
689,689,"((0, 0, 1), (1, 0, 0))",249641948.77285412,4.13033556730769,0.3666081241546979,5.544185765646202,8.149828165605626,Downstream Activation,0.15472154808305988,Dual Control
690,690,"((0, 1, 0), (1, 0, 0))",0.69300591967566,0.1716339403084754,0.21717225560515918,0.012976121533580263,6.491578552312527,Dual Control,0.15472154808305988,Dual Control
691,691,"((0, 1, 0), (1, 0, 0))",6786.083667478253,0.6385363349750242,0.5589596987620217,0.3531349891172652,6.2105329374116485,Dual Control,0.15472154808305988,Dual Control
692,692,"((0, 1, 0), (1, 0, 0))",121650.2160407109,1.0021853904848634,0.0651841701280711,2.115506451562674,5.044131464884638,Dual Control,0.15472154808305988,Dual Control
693,693,"((0, 1, 0), (1, 0, 0))",49481.90253447966,0.3978434385542741,0.9161732212108185,0.9976931644274228,7.10553559334519,Dual Control,0.15472154808305988,Dual Control
694,694,"((0, 1, 0), (1, 0, 0))",342828.8687969825,0.890780442053825,0.33819879891247434,1.7864626436873219,4.802245401342159,Dual Control,0.15472154808305988,Dual Control
695,695,"((0, 1, 0), (1, 0, 0))",5288.3825958650195,0.16327174577317302,0.7652661602233491,0.7525725418723663,9.141905672189651,Dual Control,0.15472154808305988,Dual Control
696,696,"((0, 0, 1), (0, 0, 1))",266499554.40265235,4.26744017341388,4.950252259740742,3.6995187938575884,6.918128377140288,Open Loop,0.15472154808305988,Dual Control
697,697,"((0, 1, 0), (1, 0, 0))",53242.36166129943,0.3074894034392619,0.6718143423862157,1.464599237450762,8.307730608328667,Dual Control,0.15472154808305988,Dual Control
698,698,"((0, 1, 0), (0, 0, 1))",8680441.672129301,2.881157405396107,2.708043662833035,0.7699789020187602,4.45621761162079,Upstream Repression,0.15472154808305988,Dual Control
699,699,"((0, 1, 0), (1, 0, 0))",108248.16147636797,0.09174714302599228,1.1119596389542388,8.884335522935645,5.799465175571186,Dual Control,0.15472154808305988,Dual Control
700,700,"((0, 0, 1), (1, 0, 0))",356524383.6464576,4.935894893777579,3.255358234736112,6.375946474636352,9.646950995271133,Downstream Activation,0.15472154808305988,Dual Control
701,701,"((0, 1, 0), (1, 0, 0))",3309.4714096367898,0.015804440328277408,0.4829259532485195,8.343454878307961,6.607930964669389,Dual Control,0.15472154808305988,Dual Control
702,702,"((0, 1, 0), (1, 0, 0))",0.8351292959910694,0.7468497176606991,0.21006597451809972,0.009595915698637226,7.986366158349081,Dual Control,0.15472154808305988,Dual Control
703,703,"((0, 1, 0), (1, 0, 0))",230.13409602162267,0.4963012896809583,0.005691503756398625,0.5370384660820642,7.677599898372539,Dual Control,0.15472154808305988,Dual Control
704,704,"((0, 1, 0), (1, 0, 0))",3.388164837464025,0.007732302158289739,0.2908731193132653,0.17290602709453406,6.957199843736846,Dual Control,0.15472154808305988,Dual Control
705,705,"((0, 1, 0), (1, 0, 0))",1880.886962228694,0.25812972058005856,0.8424081490302026,0.31707170770560955,7.257552685273843,Dual Control,0.15472154808305988,Dual Control
706,706,"((0, 0, 1), (0, 0, 1))",122314504.38297834,2.8911396776807274,0.3451090183212462,2.7411655060219964,6.3020200512235105,Open Loop,0.15472154808305988,Dual Control
707,707,"((0, 1, 0), (1, 0, 0))",5370220.985276883,4.293299635586197,0.5992189478323725,2.401798779054853,5.541001267186231,Dual Control,0.15472154808305988,Dual Control
708,708,"((0, 1, 0), (1, 0, 0))",67360.66693364184,1.0980630868652577,0.12449112241340698,1.2104851143265491,5.990623734874491,Dual Control,0.15472154808305988,Dual Control
709,709,"((0, 1, 0), (0, 0, 1))",36018852.70873618,3.1661992960352707,3.0196519008715486,2.081871908237107,5.62691801129129,Upstream Repression,0.15472154808305988,Dual Control
710,710,"((0, 1, 0), (1, 0, 0))",2.7779061602312987,4.994328756398371,0.38745607993811493,0.0040418899784880535,5.167780439673586,Dual Control,0.15472154808305988,Dual Control
711,711,"((0, 1, 0), (1, 0, 0))",37715.005606784056,0.5567895865348075,1.0407367683148836,0.7846548882802635,8.59016777943961,Dual Control,0.15472154808305988,Dual Control
712,712,"((0, 0, 1), (1, 0, 0))",183704636.72363245,3.543096920485029,1.5422035616679222,1.176982329695913,7.487382791017604,Downstream Activation,0.15472154808305988,Dual Control
713,713,"((0, 1, 0), (1, 0, 0))",133.1364907959389,0.003169919964292292,1.2689808103956666,3.2738842882363337,6.66869793320282,Dual Control,0.15472154808305988,Dual Control
714,714,"((0, 1, 0), (1, 0, 0))",15063.065923629314,0.656591352433017,0.5206339236905763,0.5097278000154262,6.414596012460322,Dual Control,0.15472154808305988,Dual Control
715,715,"((0, 1, 0), (1, 0, 0))",61740.32065618427,0.37230848251083404,0.9077828953567025,1.0569591434787533,6.126414676962451,Dual Control,0.15472154808305988,Dual Control
716,716,"((0, 1, 0), (1, 0, 0))",0.37494833519246384,0.21472039566600498,0.11409616877930912,0.010449452270296332,7.456143164228932,Dual Control,0.15472154808305988,Dual Control
717,717,"((0, 0, 1), (0, 0, 1))",22011723.169494297,1.2264460395993384,4.250030345168515,9.227080437251416,7.6014345212592564,Open Loop,0.15472154808305988,Dual Control
718,718,"((0, 1, 0), (1, 0, 0))",14403.606438641109,1.5955882897952551,0.01090948118099963,1.5818382393450976,6.9558692112087845,Dual Control,0.15472154808305988,Dual Control
719,719,"((0, 1, 0), (1, 0, 0))",247.9684580839072,0.09849017758425797,0.7313861397689816,0.24460341495728954,7.806236658189057,Dual Control,0.15472154808305988,Dual Control
720,720,"((0, 1, 0), (1, 0, 0))",26173.54947815038,0.4652516226934372,0.27255680352581735,0.8827721295957364,5.405002724300662,Dual Control,0.15472154808305988,Dual Control
721,721,"((0, 1, 0), (0, 0, 1))",36296206.32217485,2.1067132613263695,4.817989933012063,2.4663760759653837,3.7639753683893424,Upstream Repression,0.15472154808305988,Dual Control
722,722,"((0, 1, 0), (1, 0, 0))",503926.29257024097,0.7790214967391617,0.3962294041253919,2.9157860924974446,8.161855089221616,Dual Control,0.15472154808305988,Dual Control
723,723,"((0, 0, 1), (1, 0, 0))",11191341.243558757,0.8745542374604831,2.1463164597933826,5.986649884029739,5.435283649814032,Downstream Activation,0.15472154808305988,Dual Control
724,724,"((0, 1, 0), (1, 0, 0))",953522.8520954459,3.188617803834679,0.6543001094478721,1.344262452885418,7.207537369686237,Dual Control,0.15472154808305988,Dual Control
725,725,"((0, 1, 0), (1, 0, 0))",11913.101311172595,0.40555677952449815,0.5470514911020048,0.6065432415263498,6.806005923188447,Dual Control,0.15472154808305988,Dual Control
726,726,"((0, 1, 0), (1, 0, 0))",119427.77665633043,3.614145201003308,0.9686119479863496,0.3901140011144227,5.807897434142936,Dual Control,0.15472154808305988,Dual Control
727,727,"((0, 1, 0), (1, 0, 0))",17.869416942604254,0.9389152945298717,0.0016995913644087257,0.18741124468328083,6.255172228755647,Dual Control,0.15472154808305988,Dual Control
728,728,"((0, 0, 1), (0, 0, 1))",99341651.14164302,2.6054937600367194,0.5148221646922035,5.306954629886676,0.3198732185126332,Open Loop,0.15472154808305988,Dual Control
729,729,"((0, 1, 0), (1, 0, 0))",69943.43445391192,0.2599529776334499,0.7924961949438878,1.9149787204332083,9.519490327972946,Dual Control,0.15472154808305988,Dual Control
730,730,"((0, 1, 0), (1, 0, 0))",29602.959424950033,0.5902285464599293,1.1420704982645018,0.6776909877055202,8.88657657837,Dual Control,0.15472154808305988,Dual Control
731,731,"((0, 1, 0), (0, 0, 1))",87352.1093755988,4.689031575589109,0.004476679204354461,9.579724708117094,6.279458940643653,Upstream Repression,0.15472154808305988,Dual Control
732,732,"((0, 1, 0), (1, 0, 0))",7714961.939633738,1.269605467883263,0.44677312684552584,9.846586637186956,7.656849658512842,Dual Control,0.15472154808305988,Dual Control
733,733,"((0, 1, 0), (1, 0, 0))",115913.42527914625,0.16191643385100696,0.23603654344116803,5.945264232802047,9.990116734396784,Dual Control,0.15472154808305988,Dual Control
734,734,"((0, 0, 1), (1, 0, 0))",79195360.16191676,2.3263819390040106,0.626569791395494,4.046529741157054,3.347700600928532,Downstream Activation,0.15472154808305988,Dual Control
735,735,"((0, 1, 0), (1, 0, 0))",54637.61167439406,0.335921876789935,0.12571132066541568,2.237931113961251,6.62857162354866,Dual Control,0.15472154808305988,Dual Control
736,736,"((0, 1, 0), (1, 0, 0))",1555.131636603373,0.010847194006796484,0.34605335954969063,6.534581270149222,4.616809916022459,Dual Control,0.15472154808305988,Dual Control
737,737,"((0, 1, 0), (1, 0, 0))",121338.45934595572,0.10641877678148459,0.6326036892445798,7.980488575360797,7.496057141215965,Dual Control,0.15472154808305988,Dual Control
738,738,"((0, 1, 0), (1, 0, 0))",3199.932254344279,0.828105682851236,0.013429812372094674,0.9854167673690082,8.00536679509348,Dual Control,0.15472154808305988,Dual Control
739,739,"((0, 0, 1), (0, 0, 1))",48255336.58583716,1.8159376626273664,3.018440271591572,0.27942763181673236,0.8586059316815282,Open Loop,0.15472154808305988,Dual Control
740,740,"((0, 1, 0), (1, 0, 0))",46699751.44743789,4.912245125020537,0.8603229240721,7.541711534567882,8.344387451170846,Dual Control,0.15472154808305988,Dual Control
741,741,"((0, 1, 0), (1, 0, 0))",75182.75313646604,4.670690665125379,0.22421851217828476,0.4770116400111133,5.94535511154378,Dual Control,0.15472154808305988,Dual Control
742,742,"((0, 1, 0), (1, 0, 0))",1.4576049862629976,0.7054542977718674,0.4849749093790308,0.008427417159771897,7.047241193732416,Dual Control,0.15472154808305988,Dual Control
743,743,"((0, 1, 0), (0, 0, 1))",8839445.7625179,4.166759197703584,3.7049458698505395,0.47038089023118435,0.600896191094848,Upstream Repression,0.15472154808305988,Dual Control
744,744,"((0, 1, 0), (1, 0, 0))",574.1133296144158,0.006848221672069166,1.0242476423764186,3.8304027898906083,7.362220039558087,Dual Control,0.15472154808305988,Dual Control
745,745,"((0, 0, 1), (1, 0, 0))",111439929.22212952,2.759630496818147,0.15627161525731603,0.8263822154498133,0.5886356335886314,Downstream Activation,0.15472154808305988,Dual Control
746,746,"((0, 1, 0), (1, 0, 0))",0.30033308247795015,5.497303714896429e-05,0.7827981647045963,0.004234295627900676,1.2154141932354148,Dual Control,0.15472154808305988,Dual Control
747,747,"((0, 1, 0), (1, 0, 0))",152288.09243353666,0.5129821060929993,0.38685700212088875,1.718237603435797,5.611398342472152,Dual Control,0.15472154808305988,Dual Control
748,748,"((0, 1, 0), (1, 0, 0))",203955.01313764465,0.2262248602827449,0.5836571888455927,3.523770696210419,6.419495526244982,Dual Control,0.15472154808305988,Dual Control
749,749,"((0, 1, 0), (1, 0, 0))",268479.2016286059,1.0406573561650072,1.2646915267021992,1.2366388158529475,8.559397073664655,Dual Control,0.15472154808305988,Dual Control
750,750,"((0, 0, 1), (0, 0, 1))",34818674.78840043,1.5425342378849782,1.224725290814971,1.4748864905993888,4.455220757773013,Open Loop,0.15472154808305988,Dual Control
751,751,"((0, 1, 0), (1, 0, 0))",467.9023249534851,0.3919829729807387,0.14323659558310492,0.20962985992797328,5.267041937019612,Dual Control,0.15472154808305988,Dual Control
752,752,"((0, 1, 0), (1, 0, 0))",19.846011329064403,0.0019489217941655729,0.6840108424096574,0.8499993788224618,6.880461082800251,Dual Control,0.15472154808305988,Dual Control
753,753,"((0, 1, 0), (0, 0, 1))",95807874.42162202,3.545681629091454,4.549988679635394,3.606892199285018,3.1113541191252683,Upstream Repression,0.15472154808305988,Dual Control
754,754,"((0, 1, 0), (1, 0, 0))",299.7207531766229,0.5985352763160693,0.008915143450336949,0.36664964000016104,4.891431901487006,Dual Control,0.15472154808305988,Dual Control
755,755,"((0, 1, 0), (1, 0, 0))",195633.6139583699,1.4659179319708409,0.30587475543446896,1.3822590261740741,7.872013177428711,Dual Control,0.15472154808305988,Dual Control
756,756,"((0, 1, 0), (1, 0, 0))",630619.9447725421,4.423182438560211,1.1597965555519247,0.7003928139537449,6.162733644564295,Dual Control,0.15472154808305988,Dual Control
757,757,"((0, 0, 1), (1, 0, 0))",2780754.36067473,0.4359370903006692,3.6051481898053233,2.0900198022146177,1.7119411866309462,Downstream Activation,0.15472154808305988,Dual Control
758,758,"((0, 1, 0), (1, 0, 0))",4466.155200698688,1.1514899169950912,0.8947904433965701,0.20401730310515148,7.09737731320092,Dual Control,0.15472154808305988,Dual Control
759,759,"((0, 1, 0), (1, 0, 0))",0.25282661136281326,0.31292453981695656,0.08274289126888595,0.003749753846837863,6.496546626160782,Dual Control,0.15472154808305988,Dual Control
760,760,"((0, 1, 0), (1, 0, 0))",6978.929116941628,0.4780146527351995,0.4771207226389604,0.4157416702282077,5.69746973942798,Dual Control,0.15472154808305988,Dual Control
761,761,"((0, 0, 1), (0, 0, 1))",354148.76795593044,0.15524956521616406,3.566128293951106,8.704657826785233,2.1875837666570157,Open Loop,0.15472154808305988,Dual Control
762,762,"((0, 1, 0), (1, 0, 0))",1253.4495429996487,0.8692126139058196,0.00422906795566003,0.8980210654607175,5.107357242360475,Dual Control,0.15472154808305988,Dual Control
763,763,"((0, 1, 0), (1, 0, 0))",552239.3146006038,0.28908637601039044,0.7538953636398252,4.316293526533211,4.426680205452315,Dual Control,0.15472154808305988,Dual Control
764,764,"((0, 1, 0), (1, 0, 0))",56661.178293204786,1.3438521054558956,0.0897405873158752,1.0902920041536133,5.375159452597,Dual Control,0.15472154808305988,Dual Control
765,765,"((0, 1, 0), (0, 0, 1))",46502424.08090855,2.6062179659011,0.9899013962155987,8.364662373884496,1.0706993598614094,Upstream Repression,0.15472154808305988,Dual Control
766,766,"((0, 1, 0), (1, 0, 0))",143367.07177677262,0.7392568623072662,0.3073196532836251,1.5118375244766495,5.986268157730617,Dual Control,0.15472154808305988,Dual Control
767,767,"((0, 1, 0), (1, 0, 0))",28108.787590481796,0.10937010765983361,0.5770418994487585,2.0183930633777933,6.675545808628686,Dual Control,0.15472154808305988,Dual Control
768,768,"((0, 0, 1), (1, 0, 0))",21980242.237535417,1.2256181240540838,1.8981258393778337,3.5126579733692562,2.5265218552251563,Downstream Activation,0.15472154808305988,Dual Control
769,769,"((0, 1, 0), (1, 0, 0))",1521792.6021428658,2.95503662289934,0.21941253691743198,2.5462148194301073,5.891423889671144,Dual Control,0.15472154808305988,Dual Control
770,770,"((0, 1, 0), (1, 0, 0))",33849.32250714851,0.67194407078878,0.9919265217748938,0.5790352420609246,6.459882798167635,Dual Control,0.15472154808305988,Dual Control
771,771,"((0, 1, 0), (1, 0, 0))",9406.203919203264,3.7496225620547436,0.42315878671267343,0.18164763009203871,6.284292952967986,Dual Control,0.15472154808305988,Dual Control
772,772,"((0, 1, 0), (1, 0, 0))",67117.26477842625,0.3462761072915297,0.6539427479221671,1.1095729759243254,4.747069864290054,Dual Control,0.15472154808305988,Dual Control
773,773,"((0, 0, 1), (0, 0, 1))",3507771.473890628,0.489588930661367,2.272452644027523,7.2385021383754165,8.296348266444708,Open Loop,0.15472154808305988,Dual Control
774,774,"((0, 1, 0), (1, 0, 0))",16487.896364383352,0.9635641673910653,0.09129718030517148,0.7384251399868107,5.540297811845357,Dual Control,0.15472154808305988,Dual Control
775,775,"((0, 1, 0), (1, 0, 0))",10324.672437824636,0.5373487050572414,0.5179508110849704,0.5982447696172183,9.189584701164568,Dual Control,0.15472154808305988,Dual Control
776,776,"((0, 1, 0), (0, 0, 1))",189082147.39822435,4.857362302156355,3.2309480713198324,6.525394916756312,6.796171236282177,Upstream Repression,0.15472154808305988,Dual Control
777,777,"((0, 1, 0), (1, 0, 0))",504151.0006411941,0.22623222936109924,1.09339316760782,7.311596813937429,7.335513152967659,Dual Control,0.15472154808305988,Dual Control
778,778,"((0, 0, 1), (1, 0, 0))",136572418.77240804,3.0548773334022696,3.9500025702063475,8.518069056642585,3.603016927426917,Downstream Activation,0.15472154808305988,Dual Control
779,779,"((0, 1, 0), (1, 0, 0))",495493.36593268655,0.44170395055149625,0.8012773169627287,1.6954325838538222,2.1393870965715154,Dual Control,0.15472154808305988,Dual Control
780,780,"((0, 1, 0), (1, 0, 0))",4.760083609354652,0.12493871552405234,0.3467313229879134,0.011612700976683281,1.516378142291377,Dual Control,0.15472154808305988,Dual Control
781,781,"((0, 1, 0), (1, 0, 0))",3735.986329767481,0.3289945989914129,0.9175993462703763,0.32691422088428707,6.123090596718522,Dual Control,0.15472154808305988,Dual Control
782,782,"((0, 1, 0), (1, 0, 0))",404535.8842794026,3.882497682478329,0.19032872718542113,1.2625743653109838,6.504227654309328,Dual Control,0.15472154808305988,Dual Control
783,783,"((0, 1, 0), (1, 0, 0))",77881.51756050604,0.5903207962139062,1.2947900425909404,0.914227335106538,7.716017326092568,Dual Control,0.15472154808305988,Dual Control
784,784,"((0, 0, 1), (0, 0, 1))",180059533.83402285,3.507742671649819,1.3455600983297031,7.978087897927664,3.6120739422307464,Open Loop,0.15472154808305988,Dual Control
785,785,"((0, 1, 0), (1, 0, 0))",1.8622777244258792,0.18313151635168146,0.17961286024306405,0.031023252208748082,7.030533899437518,Dual Control,0.15472154808305988,Dual Control
786,786,"((0, 1, 0), (1, 0, 0))",0.14359834589698744,0.002911258008715223,0.004523162418106325,0.16099604418655744,6.745846361031696,Dual Control,0.14359834589698744,Dual Control
787,787,"((0, 1, 0), (1, 0, 0))",90.12331647343092,0.08487911834323263,0.31103804652877753,0.20796921137542615,6.7510391582824845,Dual Control,0.14359834589698744,Dual Control
788,788,"((0, 1, 0), (1, 0, 0))",259.21369232214295,0.24956539639045972,0.021997623024353763,0.43414146951140725,6.31467131567789,Dual Control,0.14359834589698744,Dual Control
789,789,"((0, 1, 0), (1, 0, 0))",1.5121226939370178,0.11262633955780489,0.42144549421121713,0.023847821453477636,7.189826840146357,Dual Control,0.14359834589698744,Dual Control
790,790,"((0, 1, 0), (1, 0, 0))",1220.9493824722394,0.3378423841113561,0.06843930542733512,0.49463385972207563,6.558782176763557,Dual Control,0.14359834589698744,Dual Control
791,791,"((0, 1, 0), (1, 0, 0))",43.285687692800344,0.062128926711523744,0.25249288116920143,0.19447871623094,6.88123509473622,Dual Control,0.14359834589698744,Dual Control
792,792,"((0, 1, 0), (1, 0, 0))",54.62975691742384,0.21371062201913957,0.010542658354704582,0.30106004804622916,5.789502805340982,Dual Control,0.14359834589698744,Dual Control
793,793,"((0, 1, 0), (1, 0, 0))",205.5623971802703,0.018094560076875103,0.5118875641542292,0.5584965539318306,6.111012385138318,Dual Control,0.14359834589698744,Dual Control
794,794,"((0, 1, 0), (1, 0, 0))",0.6036603208336768,0.4807359792334648,0.3892200253446307,0.0043974140268025355,6.606544544632962,Dual Control,0.14359834589698744,Dual Control
795,795,"((0, 1, 0), (1, 0, 0))",1.0964119063473063,0.008460028227560534,0.0016078364239566485,0.7403112098495277,7.514090956820087,Dual Control,0.14359834589698744,Dual Control
796,796,"((0, 1, 0), (1, 0, 0))",1144.1343200607287,0.39057711495137964,0.1530492663417733,0.36061327146878447,7.2204456615978545,Dual Control,0.14359834589698744,Dual Control
797,797,"((0, 1, 0), (1, 0, 0))",10.38064200565638,0.0120412270998435,0.6022182078539857,0.16714229047884835,6.247117896354861,Dual Control,0.14359834589698744,Dual Control
798,798,"((0, 1, 0), (1, 0, 0))",4.711052703678277,0.2801434485333889,0.29958822815821173,0.03195625278299533,6.80815319365395,Dual Control,0.14359834589698744,Dual Control
799,799,"((0, 1, 0), (1, 0, 0))",0.37527407180599986,0.11541008999585979,0.12057810913727768,0.009468403197563171,6.002138960963122,Dual Control,0.14359834589698744,Dual Control
800,800,"((0, 1, 0), (1, 0, 0))",8392.8080852088,0.18219450389106695,0.7128687281175337,0.6534694604491466,5.501834766885187,Dual Control,0.14359834589698744,Dual Control
801,801,"((0, 1, 0), (1, 0, 0))",26174.473097345603,0.45480474563057777,0.47879360205885235,0.8191601284694716,6.513355018201345,Dual Control,0.14359834589698744,Dual Control
802,802,"((0, 1, 0), (1, 0, 0))",1199.806533794277,0.3267205968146366,0.22922892514492127,0.348082732599183,7.050493895620072,Dual Control,0.14359834589698744,Dual Control
803,803,"((0, 1, 0), (1, 0, 0))",2127.5286525803435,0.12495652994536303,0.6094185170872117,0.5546714521543386,7.414529054957838,Dual Control,0.14359834589698744,Dual Control
804,804,"((0, 1, 0), (1, 0, 0))",824.4871644862246,0.6513157735258561,0.40509204033508084,0.1533987627233777,5.738540634139062,Dual Control,0.14359834589698744,Dual Control
805,805,"((0, 1, 0), (1, 0, 0))",0.536884518078151,0.2758234779599607,0.08638634209206057,0.013738180330959592,6.298089591451406,Dual Control,0.14359834589698744,Dual Control
806,806,"((0, 1, 0), (1, 0, 0))",448.5815980422192,0.41513891434779343,0.003008984381625057,1.0678004615700238,7.669143590209024,Dual Control,0.14359834589698744,Dual Control
807,807,"((0, 1, 0), (1, 0, 0))",5556.176968306506,0.5669044335668283,0.35940675327199,0.4727519892963948,8.248971458734339,Dual Control,0.14359834589698744,Dual Control
808,808,"((0, 1, 0), (1, 0, 0))",0.3625184576512006,0.1844619757963739,0.7306913707078411,0.0013873014137007235,5.916028748933046,Dual Control,0.14359834589698744,Dual Control
809,809,"((0, 1, 0), (1, 0, 0))",408.93076516329415,0.017217418417314563,0.26481950097712625,0.9164949865755663,5.22377318666504,Dual Control,0.14359834589698744,Dual Control
810,810,"((0, 1, 0), (1, 0, 0))",44333.66551943394,3.470608313705104,0.5573187750767397,0.3437082743770474,6.735060361101851,Dual Control,0.14359834589698744,Dual Control
811,811,"((0, 1, 0), (1, 0, 0))",2.113187171954832,0.01611899736849773,0.0013012880384943963,0.7284022979390615,7.275726643505443,Dual Control,0.14359834589698744,Dual Control
812,812,"((0, 1, 0), (1, 0, 0))",897.9968573892754,0.4088369554261425,0.827019585829331,0.19529377291799657,7.932006560908566,Dual Control,0.14359834589698744,Dual Control
813,813,"((0, 1, 0), (1, 0, 0))",7605.503281257118,0.24308506662180335,0.17147807030305173,0.9844404439456881,6.9752573747585425,Dual Control,0.14359834589698744,Dual Control
814,814,"((0, 1, 0), (1, 0, 0))",312.8201732002016,0.008995507641599287,0.4049875434442423,1.3323893158460662,6.341876162797093,Dual Control,0.14359834589698744,Dual Control
815,815,"((0, 1, 0), (1, 0, 0))",0.27268283679413546,0.0013590002443867877,0.6437035798112575,0.008075306550757297,5.4189685810050445,Dual Control,0.14359834589698744,Dual Control
816,816,"((0, 1, 0), (1, 0, 0))",72.77215289294719,0.004954249579079686,0.9935774995935387,0.5616934823555246,4.817194547445201,Dual Control,0.14359834589698744,Dual Control
817,817,"((0, 1, 0), (1, 0, 0))",0.927981089049857,0.1545155585669789,0.6710408191700195,0.006250340654524253,5.149404874400139,Dual Control,0.14359834589698744,Dual Control
818,818,"((0, 1, 0), (1, 0, 0))",5.196829143628072,0.0009679835203098008,1.2003030054805826,0.33799616952858025,5.015934081762248,Dual Control,0.14359834589698744,Dual Control
819,819,"((0, 1, 0), (1, 0, 0))",102175.54411435204,0.7786030866233303,0.9361502982400196,0.799189507552637,5.413876600127323,Dual Control,0.14359834589698744,Dual Control
820,820,"((0, 1, 0), (1, 0, 0))",105702.15290324803,0.3533939396431992,1.0910572744693674,1.1266226982946481,4.600011396858784,Dual Control,0.14359834589698744,Dual Control
821,821,"((0, 1, 0), (1, 0, 0))",30589.481532707978,0.5248449742184593,0.8341151420193642,0.5050878849564858,3.9958916978206105,Dual Control,0.14359834589698744,Dual Control
822,822,"((0, 1, 0), (1, 0, 0))",2170.8697611962352,0.6677046096729282,0.5517393302247918,0.20046839971010819,5.5395917034702125,Dual Control,0.14359834589698744,Dual Control
823,823,"((0, 1, 0), (1, 0, 0))",3.0610009644331035,0.2809152726234441,0.6262189329249332,0.011898411594357016,4.234429783275763,Dual Control,0.14359834589698744,Dual Control
824,824,"((0, 1, 0), (0, 0, 1))",1663025.9039720779,0.3847120890741835,0.7642037222115645,4.893099358177024,8.068005639039384,Upstream Repression,0.14359834589698744,Dual Control
825,825,"((0, 1, 0), (1, 0, 0))",32120.105511413072,0.12496348859768161,0.7342927227031534,1.5026511825300723,4.895296485021909,Dual Control,0.14359834589698744,Dual Control
826,826,"((0, 0, 1), (1, 0, 0))",162754632.77875248,3.3349273310633936,0.9699996260225183,0.003242566616171949,9.221505506104474,Downstream Activation,0.14359834589698744,Dual Control
827,827,"((0, 1, 0), (1, 0, 0))",25365.12322526625,0.45122301701299466,0.4885656562618729,0.7460263048988733,5.704745292632971,Dual Control,0.14359834589698744,Dual Control
828,828,"((0, 1, 0), (1, 0, 0))",52641.594198181534,0.20222051893292176,0.8541541500325786,1.228421291635349,4.4346009213793245,Dual Control,0.14359834589698744,Dual Control
