,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1651,"((0, 1, 0), (1, 0, 0))",0.22653804593704074,2.550297086699025,0.08429262442462603,0.0018159432123296428,9.07097770433465,Dual Control,0.1010630428030482,Dual Control
1652,"((0, 1, 0), (1, 0, 0))",34322.46042747917,3.77075472111608,0.29847533844741336,0.43843334883775537,9.243630520373454,Dual Control,0.1010630428030482,Dual Control
1653,"((0, 1, 0), (1, 0, 0))",195973.05620010477,2.6779203795236977,0.499560388453382,0.9392068972003677,9.550868247333469,Dual Control,0.1010630428030482,Dual Control
1654,"((0, 1, 0), (1, 0, 0))",3076.8739597129843,3.2054876195415005,0.1800127408851429,0.19889128627642932,8.723470767595426,Dual Control,0.1010630428030482,Dual Control
1655,"((0, 1, 0), (1, 0, 0))",627.3492350925303,2.9627788921479277,0.0018233862015615977,0.6642467332447602,9.0003806804763,Dual Control,0.1010630428030482,Dual Control
1656,"((0, 1, 0), (1, 0, 0))",111.25795600149448,2.768862546471792,0.005209548283754032,0.1900810021427509,9.418854957073616,Dual Control,0.1010630428030482,Dual Control
1657,"((0, 1, 0), (1, 0, 0))",130967.24211866874,2.8674628861946685,0.41462119784481144,0.47665384387142845,3.588536968907577,Dual Control,0.1010630428030482,Dual Control
1658,"((0, 1, 0), (1, 0, 0))",50177.45238754438,3.4282655496650767,0.09079793203752087,0.7883869231614954,8.383230778781256,Dual Control,0.1010630428030482,Dual Control
1659,"((0, 0, 1), (0, 0, 1))",38597838.17083749,1.6241031816608693,0.7723017389556432,4.004473660876087,8.58274391147534,No Control,0.1010630428030482,Dual Control
1660,"((0, 1, 0), (1, 0, 0))",10477.912833689035,3.116875548999299,0.22435582239067944,0.3311164097252964,9.649808680842547,Dual Control,0.1010630428030482,Dual Control
1661,"((0, 1, 0), (1, 0, 0))",2.6455924615228925,3.4867682668068696,0.32644756347168835,0.008062228191256633,8.861318798350469,Dual Control,0.1010630428030482,Dual Control
1662,"((0, 1, 0), (1, 0, 0))",4215.893045458827,3.271729306269434,0.004494561585734269,1.0291527109595968,8.655227144453649,Dual Control,0.1010630428030482,Dual Control
1663,"((0, 1, 0), (1, 0, 0))",16136.399070787742,2.485816938859848,0.0929248689847084,0.5915767519351998,9.326758283371628,Dual Control,0.1010630428030482,Dual Control
1664,"((0, 1, 0), (1, 0, 0))",47.27846166623569,3.694154887456802,0.0014107891834033003,0.18856240240230737,9.080266767215576,Dual Control,0.1010630428030482,Dual Control
1665,"((0, 1, 0), (1, 0, 0))",32045.608638648162,3.068852112351111,0.5645882046152827,0.39444327518729194,9.730785181751612,Dual Control,0.1010630428030482,Dual Control
1666,"((0, 1, 0), (0, 0, 1))",353530.50374940655,0.15628562566914495,3.859977657374078,2.45245249395393,4.847493832202364,Upstream Repression,0.1010630428030482,Dual Control
1667,"((0, 1, 0), (1, 0, 0))",0.1411493696414312,2.974797024272955,0.00343859158695405,0.0014891755763815594,8.511640814886512,Dual Control,0.1010630428030482,Dual Control
1668,"((0, 0, 1), (1, 0, 0))",124843085.4502848,2.9208226836824713,2.98116715429563,0.3409728646532919,3.074186795368977,Downstream Activation,0.1010630428030482,Dual Control
